subject,activity,window_id,stress_level,binary_stress,confidence,reasoning
g9j5,Counting1,6,7.0,1,0.95,"The individual displays a high level of stress through a combination of facial cues, including furrowed brows and pressed lips, as well as intense eye contact and a downward gaze. These behaviors are consistent with anxiety and cognitive load, indicating a moderate to high stress response."
g9j5,Counting1,7,6.0,1,0.85,"The individual exhibits moderate stress through subtle facial cues, including a slightly furrowed brow and tense facial muscles, as well as a lowered gaze. These are consistent with an engaged but anxious state during a task, and the body language is relaxed, not rigid or fidgeting, suggesting a moderate level of stress rather than high or low."
g9j5,Baseline,5,7.0,1,0.95,"The individual displays a consistent pattern of facial tension, with a slightly furrowed brow and pressed lips, indicating high stress. Their eyes are narrowed and their mouth is slightly open, suggesting concentration or anxiety. The overall posture is relaxed, but the facial cues are strong indicators of stress, especially given the context of a 5-second video segment."
g9j5,Baseline,4,6.0,1,0.95,"The individual exhibits a consistent downward gaze and slightly tense facial muscles, indicating cognitive load or anxiety. The lips are slightly parted and the jaw is relaxed, but the overall posture is upright with minimal fidgeting, suggesting moderate stress rather than high arousal or distress."
g9j5,Baseline,11,5.0,1,0.95,"The individual displays a consistent expression of mild stress, characterized by slightly furrowed brows and a neutral but tense mouth. Their eyes are directed forward with a slight, unblinking stare, indicating cognitive focus rather than distraction. There is no visible fidgeting or self-soothing behavior, and the posture remains relatively rigid, which are typical signs of heightened arousal in a task context."
g9j5,Baseline,8,7.0,1,0.95,"The individual exhibits a high stress level through a combination of facial cues, including a furrowed brow and slightly pressed lips, as well as a tense posture. These indicators suggest significant emotional strain, consistent with a state of heightened anxiety or distress."
g9j5,Baseline,3,6.0,1,0.95,"The individual exhibits consistent signs of stress, including a furrowed brow and slightly parted lips, indicating cognitive strain. Their gaze appears fixed and slightly downward, with minimal eye movement, suggesting mental focus or anxiety. The facial muscles are tense, and the overall posture is neutral, but the consistent expression and slight tension in the facial area suggest elevated stress levels."
g9j5,Baseline,2,7.0,1,0.95,"The individual exhibits a high stress level based on visible facial cues such as a furrowed brow, slightly parted lips, and a tense jaw. These are indicative of psychological stress. The eyes appear slightly narrowed and focused, suggesting concentration or anxiety. The facial expression and slight head tilt contribute to a sense of unease, supporting the high stress assessment."
g9j5,Baseline,0,7.0,1,0.95,"The individual exhibits a high stress level through sustained downward gaze, slightly furrowed brows, and a tense facial expression. These cues, combined with the subtle tension in the jaw and slight tension in the neck, suggest a state of anxiety or concentration under pressure."
g9j5,Baseline,10,6.0,1,0.95,"The individual displays a consistent pattern of mild stress, indicated by slightly furrowed brows, a tense jaw, and subtle facial muscle tension. Their eyes remain focused but show minimal blinking, suggesting concentration, while the lack of significant body movement or self-soothing behaviors indicates heightened arousal. This combination of subtle but present signs points to moderate stress."
g9j5,Baseline,1,6.0,1,0.95,"The individual displays a moderate level of stress, evidenced by a slightly furrowed brow and tense facial muscles. Their mouth is slightly parted and their eyes appear focused, with minimal blinking, suggesting heightened attention but also potential anxiety. The posture remains relatively upright but the subtle tension in the facial features and minimal head movement indicate a state of mild stress."
g9j5,Baseline,9,6.0,1,0.85,"The individual exhibits a moderate level of stress, indicated by subtle facial tension and a slightly furrowed brow. Their mouth is slightly parted and their gaze appears fixed, suggesting concentration or anxiety. The lack of significant eye movement or fidgeting, combined with the slight tension in the facial muscles, points to a moderate stress response."
g9j5,Baseline,6,7.0,1,0.95,"The individual exhibits consistent signs of stress, including a furrowed brow, slightly parted lips, and a downward gaze. These facial cues, combined with subtle facial muscle tension, suggest high cognitive load and anxiety. The lack of eye contact and slight head tilt further reinforce the impression of internal stress and discomfort."
g9j5,Baseline,7,7.0,1,0.95,"The individual displays a consistent pattern of facial tension, including furrowed brows and pressed lips, indicative of high stress. Their gaze is directed downward and their facial muscles appear tense, suggesting internal distress. The lack of eye contact and subtle micro-expressions further support a heightened emotional state."
g9j5,Relax,23,6.0,1,0.95,"The individual displays a consistent expression of mild stress, with a slightly furrowed brow and relaxed but tense facial muscles. Their eyes are directed downward and their lips are slightly parted, which are typical signs of concentration or anxiety. The lack of significant eye movement and the neutral posture suggest a state of heightened awareness rather than relaxation or distress."
g9j5,Relax,25,6.0,1,0.95,"The individual exhibits a moderate level of stress through subtle facial cues such as a slightly furrowed brow and a tense jaw, along with a neutral but engaged gaze. These features, combined with the lack of overt fidgeting or body language, suggest a focused but anxious state, consistent with moderate stress."
g9j5,Relax,14,7.0,1,0.95,"The individual displays a consistent expression of low to moderate stress, characterized by a neutral to slightly downturned mouth and a gaze that appears to be fixed and unresponsive. The facial muscles appear tense, and the eyes are slightly narrowed, which are typical signs of psychological strain. The lack of movement and the subtle tension in the facial structure suggest ongoing mental strain, consistent with a high stress level."
g9j5,Relax,13,6.0,1,0.95,"The individual exhibits a consistent downward gaze and a slightly tense facial expression, including a neutral but slightly furrowed brow. The lips are pressed together, and the posture appears relaxed but attentive. These cues are indicative of moderate stress, possibly due to concentration or anxiety, with no significant signs of physical tension or fidgeting."
g9j5,Relax,16,6.0,1,0.95,"The individual displays a consistent expression of low to moderate stress, with a slightly furrowed brow and a neutral to downturned mouth. Their gaze is directed downward and they exhibit subtle facial muscle tension, which are typical indicators of cognitive load or anxiety. While the body language is not explicitly visible, the facial cues suggest an internal emotional state of tension, consistent with a moderate stress response."
g9j5,Relax,5,6.0,1,0.95,"The individual displays a consistent expression of mild stress, characterized by a neutral but slightly tense facial expression with slightly furrowed brows and relaxed lips. There is no visible fidgeting or body language indicating high stress, but the facial tension suggests moderate psychological strain. The lack of rapid eye movements or wide eyes further supports a low level of acute stress, but the overall demeanor is consistent with a moderate level of stress."
g9j5,Relax,4,6.0,1,0.95,"The individual exhibits a consistent, downward gaze and a neutral to slightly tense facial expression, with subtle tension in the jaw and lips. There is no visible fidgeting or self-soothing behavior, but the lack of eye contact and slight brow tension suggest internal stress. The overall body language is still, but the facial cues are indicative of high stress."
g9j5,Relax,11,6.0,1,0.95,"The individual displays a moderate level of stress through subtle facial cues, including slightly furrowed brows and a neutral, tense mouth. There is no significant eye movement or body language, but the overall posture and expression suggest internal tension, consistent with a moderate stress response."
g9j5,Relax,15,7.0,1,0.95,"The individual exhibits a consistent expression of deep concentration, with a slightly furrowed brow and pressed lips, suggesting internal strain. Their eyes remain fixed on a point below the line of sight, indicating mental focus or anxiety. The posture is upright but tense, and there is no visible fidgeting or self-soothing behavior, reinforcing a high stress level."
g9j5,Relax,8,7.0,1,0.95,"The individual displays a high level of stress through a furrowed brow, slightly parted lips, and a tense jaw, indicative of mental strain. The consistent, downward gaze and minimal eye movement suggest concentration or anxiety, while the slight tension in the neck and shoulders, though not directly visible, is inferred from the overall posture and facial tension."
g9j5,Relax,22,7.0,1,0.95,"The individual exhibits a consistent, slightly tense facial expression with a neutral gaze and a closed mouth, suggesting internal stress. Their posture appears upright but the subtle tension in the jaw and the lack of eye contact indicate heightened emotional arousal."
g9j5,Relax,3,7.0,1,0.95,"The individual exhibits a significant degree of facial tension with furrowed brows and pressed lips, indicative of high stress. Their eyes are slightly narrowed and they appear to be looking downward, a common sign of anxiety or concentration under pressure. The overall posture is rigid, and there is minimal movement, suggesting a state of heightened alertness and emotional strain."
g9j5,Relax,19,7.0,1,0.95,"The individual displays a consistent expression of stress, with a slightly furrowed brow and a tense jawline. Their eyes are directed downward and their lips are pressed together, indicating anxiety. These facial cues, combined with a subtle, rigid posture, are indicative of high stress levels."
g9j5,Relax,21,6.0,1,0.95,"The individual displays a consistent expression of mild stress, characterized by a neutral to slightly downturned mouth, a slight furrow of the brow, and a subtle, tense posture. These cues are indicative of heightened arousal and concentration, which are common in task performance under pressure. The lack of significant eye movement or fidgeting further supports a state of focused, albeit stressed, engagement."
g9j5,Relax,20,7.0,1,0.95,"The individual displays a consistent, downward gaze with a neutral expression, suggesting mental fatigue. The facial muscles appear tense, and the lips are slightly parted, indicating stress. There is no visible fidgeting or self-soothing behavior, and the posture remains rigid, which are typical signs of high stress in a controlled environment."
g9j5,Relax,2,5.0,1,0.95,"The individual displays consistent signs of stress, including a neutral to slightly tense facial expression, subtle brow furrowing, and a downward gaze. Their posture remains relatively rigid, and there is minimal eye movement, suggesting a state of heightened alertness or anxiety. These cues, combined with the lack of self-soothing behaviors, indicate moderate stress."
g9j5,Relax,24,7.0,1,0.95,"The individual exhibits a consistent, downward gaze with minimal eye contact, suggesting cognitive disengagement and potential anxiety. The facial muscles appear tense, with a neutral to slightly downturned mouth and a lack of relaxed facial features. The posture is upright but appears rigid, with no visible signs of fidgeting or self-soothing behaviors. These cues collectively indicate a high level of stress."
g9j5,Relax,0,7.0,1,0.95,"The individual displays consistent signs of stress, including a neutral-to-slightly furrowed brow, slightly pressed lips, and a rigid posture. These cues are indicative of heightened emotional tension and cognitive load, which are commonly associated with high stress levels in behavioral psychology."
g9j5,Relax,10,6.0,1,0.95,"The individual displays a consistent, slightly tense facial expression with a neutral to slightly downturned mouth and relaxed but alert eyes. There is no significant eye movement or rapid blinking, and the posture appears stable. The subtle furrowed brow and slight tension in the jaw suggest ongoing mental effort or mild stress, which aligns with a moderate stress level."
g9j5,Relax,1,6.0,1,0.95,"The individual displays a consistent, subtle tension in their facial expression, with slightly furrowed brows and a neutral-to-pressed mouth, indicative of mild stress. Their gaze is directed forward but lacks engagement, and there is no visible fidgeting or self-soothing behavior. The overall posture appears neutral, but the combination of facial cues and lack of relaxation suggests moderate stress."
g9j5,Relax,28,7.0,1,0.95,"The individual displays a consistent expression of stress, including a slightly furrowed brow, relaxed but tense facial muscles, and a neutral gaze. There is no significant eye movement or fidgeting, but the overall posture and facial tension suggest a high level of psychological stress, particularly in the context of a 5-second video sequence sampled at 1 fps."
g9j5,Relax,9,7.0,1,0.95,"The individual displays a consistent, intense gaze with minimal blinking, indicating sustained focus and potential stress. Their facial muscles appear tense, with a slightly furrowed brow and neutral lips, suggesting internal strain. The rigid posture and lack of movement further support the assessment of high stress."
g9j5,Relax,6,7.0,1,0.95,"The individual exhibits a consistent, intense downward gaze and a neutral to slightly tense facial expression, with no visible signs of relaxation. The lack of eye contact and the subtle tension in the facial muscles, combined with the static posture, suggest high stress. The consistent facial features and lack of movement further support the assessment of elevated stress."
g9j5,Relax,29,7.0,1,0.95,"The individual displays consistent signs of stress, including a neutral to slightly furrowed brow, a tense jaw, and a closed mouth. Their eyes are mostly directed downward, indicating avoidance or concentration, and their posture appears rigid. These cues, combined with the lack of fidgeting, suggest a high level of psychological stress."
g9j5,Relax,12,7.0,1,0.95,"The individual displays a consistent, downward gaze with slightly narrowed eyes, indicating mental focus or stress. The facial muscles appear tense, with a neutral mouth but a subtle tension in the jaw and cheeks. There is no visible fidgeting or self-soothing behavior, but the overall posture and expression suggest high stress, particularly given the sustained focus and lack of relaxation."
g9j5,Relax,26,7.0,1,0.95,"The individual exhibits consistent signs of stress, including a slightly furrowed brow, pressed lips, and a neutral but tense facial expression. There is no significant eye movement or body language indicating relaxation, and the overall posture appears rigid. These cues are indicative of high stress levels."
g9j5,Relax,18,7.0,1,0.95,"The individual displays significant facial tension with furrowed brows and pressed lips, indicative of high stress. Their eyes are directed away from the camera, showing gaze aversion, and their posture is rigid. These cues, combined with the subtle fidgeting, strongly suggest a heightened emotional state."
g9j5,Relax,7,6.0,1,0.95,"The individual displays a consistent expression of mild stress, with slightly furrowed brows and a neutral-to-pressed mouth. There is no significant eye movement or fidgeting, but the facial tension and lack of relaxation suggest a moderate level of stress. The body language is relatively still, indicating a controlled but tense state, which aligns with a stress level of 6."
g9j5,Relax,17,6.0,1,0.95,"The individual displays consistent signs of stress, including a neutral to slightly downturned expression, minimal eye movement, and a relaxed but tense posture. The facial features remain stable, but the subtle tension in the jaw and slight furrowing of the brow suggest ongoing mental strain. These cues are indicative of moderate stress, aligning with a stress level of 6 out of 10."
g9j5,Relax,27,7.0,1,0.95,"The individual displays a consistent pattern of facial tension, with a furrowed brow and pressed lips, indicative of high stress. Their eyes are narrowed and they appear to be looking downward, suggesting internal focus or anxiety. The overall posture is rigid, and there is no visible fidgeting, reinforcing the impression of a stressed state."
g9j5,Breathing,30,6.0,1,0.95,"The individual displays a subtle but consistent downward gaze and slightly downturned mouth, indicative of low mood or concentration. The facial muscles appear relaxed, but the slight tension in the jaw and the lack of eye contact suggest mild stress. There is no significant fidgeting or self-soothing behavior, and the posture is upright but not rigid, which aligns with moderate stress levels."
g9j5,Breathing,23,6.0,1,0.95,"The individual displays a consistent expression of mild stress, characterized by a neutral to slightly downturned mouth and a relaxed but tense facial structure. The eyes are directed downward, suggesting avoidance or internal focus, and there is minimal eye movement, indicating a lack of engagement. The posture is upright but not rigid, and there is no visible fidgeting, suggesting a controlled but internally tense state."
g9j5,Breathing,25,6.0,1,0.95,"The individual exhibits a consistent, low-level expression of tension with a slightly furrowed brow and neutral mouth, suggesting ongoing mental strain. Their gaze is directed downward and their posture appears rigid, indicating discomfort or concentration, which are typical indicators of moderate stress."
g9j5,Breathing,14,6.0,1,0.95,"The individual displays a consistent expression of low to moderate stress, characterized by a neutral to slightly downturned facial expression, subtle brow tension, and a relaxed posture. The lack of significant eye movement or facial asymmetry suggests a state of controlled attention, while the minimal fidgeting and lack of self-soothing behaviors indicate a moderate level of emotional regulation. The overall appearance is one of focused, internalized tension rather than acute anxiety or panic."
g9j5,Breathing,13,7.0,1,0.95,"The individual displays a consistent expression of distress, with a furrowed brow and a downturned mouth. Their gaze is fixed and unresponsive, indicating cognitive load and possible anxiety. The facial muscles appear tense, and the overall posture is rigid, which are strong indicators of high stress."
g9j5,Breathing,16,7.0,1,0.95,"The individual displays a consistent expression of low to moderate stress, characterized by a neutral to slightly downturned facial expression, closed eyes, and a relaxed posture. The lack of rapid blinking and minimal eye movement suggests a calm state, while the subtle facial tension and slight head tilt indicate internal stress. The body language is neutral, with no visible signs of fidgeting or self-soothing behaviors, supporting a moderate stress level."
g9j5,Breathing,5,7.0,1,0.95,"The individual displays significant stress indicators: their eyes are closed and the face is slightly tense, suggesting internal distress. The posture appears rigid, and the facial expression is tense, consistent with high stress. The lack of eye contact and the closed eyes further support this assessment."
g9j5,Breathing,4,7.0,1,0.95,"The individual displays a consistent, downward gaze with a neutral expression, indicating a lack of engagement. Their facial features are relaxed, but the subtle tension in the jaw and the slight furrowing of the brow suggest internal stress. There is no visible fidgeting or self-soothing behavior, and the posture remains rigid, which is indicative of high stress."
g9j5,Breathing,11,6.0,1,0.95,"The individual displays a significant degree of facial tension, with furrowed brows and pressed lips, indicative of stress. Their eyes are directed downward and there is a slight, subtle tension in the facial muscles, suggesting cognitive strain. The lack of eye contact and a rigid posture further support the assessment of elevated stress."
g9j5,Breathing,34,6.0,1,0.95,"The individual displays a consistent, downward gaze with a neutral to slightly tense facial expression, including slightly furrowed brows and a closed mouth. There is no visible fidgeting or self-soothing behavior. However, the lack of eye contact and subtle facial tension, combined with the static posture, suggest moderate stress, which is reflected in the observed facial cues."
g9j5,Breathing,15,5.0,1,0.95,"The individual displays a consistent expression of low to moderate stress, characterized by a neutral to slightly downturned mouth, a subtle furrowed brow, and a fixed gaze. The lack of rapid blinking and the minimal movement in the face and body suggest a state of mental focus or mild anxiety, but the overall posture is rigid and the facial expression is tense, indicating a moderate level of stress. The facial and eye cues are consistent across the frames, supporting a stable assessment of stress level."
g9j5,Breathing,8,7.0,1,0.95,"The individual displays a consistent downward gaze, with a neutral to slightly tense facial expression and a closed mouth. The lack of eye contact and subtle brow tension suggest internal stress, while the rigid posture and minimal movement indicate a state of heightened alertness and potential anxiety."
g9j5,Breathing,22,7.0,1,0.95,"The individual displays a consistent expression of stress, characterized by a neutral to slightly downturned facial expression, closed lips, and a lack of eye contact. The facial muscles appear tense, and the posture is rigid, suggesting ongoing mental strain. These cues are consistent across the video frames, indicating a high level of stress."
g9j5,Breathing,3,6.0,1,0.95,"The individual displays a consistent, downward gaze with a neutral to slightly downturned expression, indicating internal focus or mild stress. There is no visible fidgeting or self-soothing behavior, but the subtle tension in the facial muscles and the lack of eye contact suggest a moderate level of stress."
g9j5,Breathing,32,6.0,1,0.95,"The individual displays a consistent expression of mild stress, characterized by a slightly furrowed brow and a neutral but tense facial expression. Their gaze is directed downward and they exhibit minimal eye movement, which is typical of someone engaged in a task with internal focus or anxiety. The posture is upright but with subtle tension, and there is no visible fidgeting or self-soothing behavior, indicating a state of moderate psychological stress."
g9j5,Breathing,19,6.0,1,0.95,"The individual displays a consistent, downward gaze with slightly narrowed eyes, indicative of mental focus or stress. The lips are pressed together, and there is a subtle tension in the facial structure, suggesting anxiety. These cues are reinforced by the lack of eye contact and a neutral to slightly tense posture, which are typical indicators of stress in affective computing analysis."
g9j5,Breathing,21,6.0,1,0.95,"The individual displays a moderate level of stress, indicated by a neutral but slightly downturned facial expression, subtle brow tension, and a lack of eye contact. These cues suggest internal discomfort or concentration, consistent with moderate stress. The body language remains relatively still, but the facial cues are sufficient to infer a moderate stress state."
g9j5,Breathing,20,6.0,1,0.95,"The individual exhibits a consistent expression of mild stress, with slightly furrowed brows and a neutral to slightly downturned mouth. There is no significant eye movement or body language suggesting high arousal, but the subtle facial tension and lack of relaxation indicate a moderate level of stress. The overall demeanor is one of concentration under pressure."
g9j5,Breathing,33,7.0,1,0.95,"The individual displays a consistent expression of stress, with a furrowed brow, slightly pressed lips, and a neutral gaze. The lack of eye contact and minimal movement suggest a state of mental strain, while the posture appears rigid, indicating heightened tension."
g9j5,Breathing,2,6.0,1,0.95,"The individual exhibits a consistent expression of mild stress, with slightly furrowed brows and a neutral-to-pressed facial expression. The eyes are directed downward and appear slightly narrowed, indicating mental focus or anxiety. The posture is upright but relaxed, with no visible signs of fidgeting or self-soothing behaviors, suggesting a moderate level of stress rather than extreme anxiety."
g9j5,Breathing,24,7.0,1,0.95,"The individual displays a consistent expression of stress, with a lowered gaze and slightly tense facial muscles. The lack of eye contact and subtle tension in the jaw and neck further suggest heightened stress, indicating a moderate to high level of emotional arousal."
g9j5,Breathing,0,7.0,1,0.95,"The individual displays consistent signs of stress, including a neutral-to-pressed facial expression with slightly furrowed brows and a downturned mouth. Their eyes are fixed and appear to be looking away from the camera, indicating cognitive load or anxiety. There is no visible fidgeting or self-soothing behavior, and their posture remains rigid, which further supports a high stress level."
g9j5,Breathing,10,7.0,1,0.95,"The individual displays a significant amount of facial tension, with a furrowed brow and slightly parted lips, indicative of stress. Their eyes are closed and the head is slightly tilted, suggesting internal focus or discomfort. The combination of these cues, along with a rigid posture, points to high stress levels."
g9j5,Breathing,1,7.0,1,0.95,"The individual exhibits consistent signs of stress, including a neutral to slightly downturned facial expression, subtle furrowing of the brow, and a relaxed but tense posture. These cues are indicative of a high-stress state, as the person appears to be focused and under mental strain."
g9j5,Breathing,28,7.0,1,0.95,"The individual displays a consistent expression of deep concentration with slightly furrowed brows and a neutral but tense mouth. The gaze is directed downward, and there is minimal eye movement, suggesting mental effort. The posture is upright but slightly rigid, and there is no visible fidgeting or self-soothing behavior, indicating high stress. These cues are indicative of a high-stress state."
g9j5,Breathing,9,7.0,1,0.95,"The individual exhibits a high level of stress through visible signs of tension, including a slightly furrowed brow, a tense jaw, and a lack of eye contact, all indicative of anxiety or concentration under pressure."
g9j5,Breathing,35,7.0,1,0.95,"The individual displays a consistent, downward gaze with minimal eye contact, suggesting cognitive disengagement or emotional focus on a task. Their facial expression is neutral but slightly tense, with a firm lip and a relaxed jaw, which are indicative of stress. There is no visible fidgeting or self-soothing behavior, and the posture appears rigid, aligning with high stress levels."
g9j5,Breathing,6,7.0,1,0.95,"The individual exhibits a consistent downward gaze, slightly furrowed brow, and a downturned mouth, which are strong indicators of stress. These facial cues, combined with the lack of eye contact and subtle facial tension, suggest high psychological arousal and emotional strain."
g9j5,Breathing,29,7.0,1,0.95,"The individual exhibits a consistent, downward gaze and a neutral to slightly tense facial expression, with minimal blinking and no visible signs of self-soothing behaviors. The overall posture appears rigid, and the facial features suggest concentration or mild anxiety. These cues align with a moderate stress level, as indicated by the observed physiological indicators."
g9j5,Breathing,12,7.0,1,0.95,"The individual displays a high level of stress through a combination of facial cues, including a furrowed brow and pressed lips, as well as a tense facial expression. The eyes are slightly narrowed and the head is tilted, indicating concentration or anxiety. The body posture is relatively rigid, and there is minimal movement, which contributes to the overall perception of stress."
g9j5,Breathing,26,6.0,1,0.95,"The individual exhibits a neutral to slightly tense facial expression with a furrowed brow and slightly downturned lips, suggesting internal stress. Their eyes are directed downward and there is minimal eye movement, indicating a lack of engagement and possible anxiety. The posture is upright but relaxed, with no signs of fidgeting or self-soothing behaviors, further supporting a moderate stress level."
g9j5,Breathing,18,6.0,1,0.95,"The individual exhibits a subtle but consistent expression of mild stress, indicated by slightly furrowed brows and a neutral-to-pressed facial expression. There is no significant eye movement or body language suggesting high anxiety, but the facial cues are indicative of moderate cognitive or emotional strain during the task."
g9j5,Breathing,7,7.0,1,0.95,"The individual exhibits a consistent expression of stress, with a furrowed brow, pressed lips, and a neutral gaze. The facial muscles appear tense, and there is no visible relaxation or self-soothing behavior. The posture remains rigid, and there is no fidgeting, suggesting sustained high stress."
g9j5,Breathing,17,6.0,1,0.95,"The individual exhibits a neutral to slightly tense facial expression with a slightly furrowed brow and relaxed lips, suggesting mild stress. Their gaze is directed downward and appears unengaged, which is indicative of mental fatigue or concentration on a task. There is no significant eye movement or fidgeting, but the overall posture appears rigid, which is consistent with moderate stress levels."
g9j5,Breathing,27,7.0,1,0.95,"The individual displays a consistent expression of stress, characterized by a downward gaze, a neutral but tense facial expression, and a slight frown. The lack of eye contact and the slight tension in the jaw suggest cognitive load and emotional strain. These cues are indicative of high stress, as the person appears to be mentally engaged and possibly anxious or overwhelmed."
g9j5,Breathing,31,6.0,1,0.95,"The individual exhibits a consistent expression of mild stress, characterized by a neutral but slightly tense facial expression, slight downward gaze, and a relaxed posture. The lack of significant eye movement or body language cues suggests a controlled state of stress rather than acute anxiety or emotional turmoil."
g9j5,Math,5,7.0,1,0.95,"The individual displays a consistent expression of deep concentration with slightly furrowed brows and a neutral mouth, suggesting mental engagement. The lack of significant eye movement or body language cues indicates a stable focus, but the overall demeanor is tense. The slight tension in the facial muscles and the slight head tilt contribute to the observed stress level."
g9j5,Math,4,7.0,1,0.95,"The individual displays a consistent pattern of facial tension, including furrowed brows and pressed lips, which are strong indicators of stress. Their eyes remain mostly directed downward, with minimal blinking, and their posture appears rigid, suggesting a lack of relaxation. These cues collectively indicate a high level of stress, as seen in the observed behavior."
g9j5,Math,11,7.0,1,0.95,"The individual displays consistent signs of stress, including a furrowed brow, pressed lips, and a downturned mouth. Their eyes are directed downward and their facial muscles appear tense, indicating a state of anxiety or concentration. These cues, combined with a rigid posture and minimal movement, are indicative of high stress."
g9j5,Math,8,7.0,1,0.95,"The individual displays a consistent pattern of high stress, evidenced by their lowered gaze, slightly furrowed brow, and subtle tension in the facial muscles. Their eyes are often narrowed and they appear to be looking down, which is a common sign of anxiety or concentration under pressure. The overall posture and facial expression suggest a state of heightened alertness and emotional strain."
g9j5,Math,3,7.0,1,0.95,"The individual displays a high stress level through sustained eye avoidance and a tense facial expression, with the eyes appearing narrowed and the mouth slightly parted, indicating anxiety. The body language is rigid, with no visible fidgeting or self-soothing behaviors, and the posture appears tense, which is consistent with a high-stress state."
g9j5,Math,2,7.0,1,0.95,"The individual exhibits significant facial tension with furrowed brows and a slightly parted mouth, indicating stress. Their eyes are wide and they show a strong gaze aversion, suggesting anxiety or discomfort. These cues, combined with the subtle fidgeting and slight head tilt, point to a high level of stress."
g9j5,Math,0,7.0,1,0.95,"The individual exhibits a consistent pattern of facial tension, including furrowed brows and pressed lips, indicative of high stress. Their eyes are wide and they make brief, involuntary eye movements, suggesting anxiety. The rigid posture and subtle facial tension further support a high stress level."
g9j5,Math,10,7.0,1,0.95,"The individual displays a consistent pattern of high stress: narrowed eyes, slightly tense facial muscles, and a slight grimace. The mouth is slightly open and lips are pressed together, indicating discomfort. The overall facial expression and posture suggest a state of heightened alertness and tension."
g9j5,Math,1,6.0,1,0.95,"The individual exhibits a moderate level of stress, indicated by subtle facial tension, slightly furrowed brows, and a tense posture. These cues are consistent with heightened arousal, suggesting an ongoing mental or emotional challenge during the task."
g9j5,Math,9,6.0,1,0.85,"The individual displays a moderate level of stress through subtle facial cues such as slightly furrowed brows and a tense jaw. Their eyes are wide and they make brief, rapid blinking, indicating heightened arousal. The facial expression is not overly aggressive or anxious, but the combination of these cues suggests a moderate stress response."
g9j5,Math,6,7.0,1,0.95,"The individual exhibits significant facial tension with furrowed brows and a tense jaw, indicative of stress. Their eyes are wide and they appear to be looking away from the camera, suggesting cognitive load or anxiety. These cues, combined with the subtle fidgeting, are consistent with high stress levels."
g9j5,Math,7,6.0,1,0.95,"The individual displays a consistent expression of concentration with slightly furrowed brows and a tense jaw, indicative of cognitive load. Their eyes are directed downward, suggesting focus on a task or internal thought, while the slight tension in the facial muscles and minimal movement suggest high stress, likely due to the demands of the task."
g9j5,Counting3,5,7.0,1,0.95,"The individual displays a high level of stress through sustained upward gaze, narrowed eyes, and a slightly tense facial expression. The subtle furrowing of the brow and slight tension in the jaw indicate cognitive strain. These cues are consistent with a heightened emotional state, as observed in the sequence."
g9j5,Counting3,4,6.0,1,0.95,"The individual displays consistent signs of stress, including a slightly furrowed brow, tense facial muscles, and a tense posture. Their eyes are frequently directed away from the camera, suggesting avoidance or anxiety, and their mouth is slightly parted, indicating heightened arousal. These cues are indicative of moderate stress, consistent with a challenging or anxious task."
g9j5,Counting3,11,7.0,1,0.95,"The individual exhibits high stress through wide eyes, a tense jaw, and a downward gaze, indicating anxiety or intense focus. The facial expression and subtle body language suggest internal strain, consistent with a high-stress task."
g9j5,Counting3,8,7.0,1,0.95,"The individual exhibits a high stress level through sustained upward gaze and a slightly open mouth, suggesting anxiety. The facial expression is tense, with a subtle furrowed brow, and the eyes appear to be looking away, indicating avoidance or distraction, which are strong indicators of psychological stress."
g9j5,Counting3,3,6.0,1,0.95,"The individual displays a combination of facial tension, including furrowed brows and slightly pressed lips, and frequent upward gaze with averted eye contact, which are typical indicators of stress and anxiety. These cues, along with the subtle fidgeting, suggest a high level of internal stress during the task."
g9j5,Counting3,2,7.0,1,0.95,"The individual displays consistent signs of stress, including narrowed eyes, a slightly open mouth, and a tense facial expression. The repeated upward gaze and slight head tilt suggest cognitive strain, while the lack of relaxed body language indicates heightened arousal and anxiety."
g9j5,Counting3,0,7.0,1,0.95,"The individual displays significant signs of stress, including a furrowed brow, tightly pressed lips, and a tense facial expression. Their eyes are wide and they are looking upward, which is a common indicator of anxiety or heightened arousal. The consistent, rigid posture and lack of any relaxed or self-soothing behaviors further support a high stress level."
g9j5,Counting3,10,7.0,1,0.95,"The individual exhibits high stress through a combination of facial expressions (furrowed brows, pressed lips) and a rigid posture. Their gaze is directed away from the camera, indicating avoidance, and their mouth is slightly open as if in a state of tension or anticipation. These cues are consistent with elevated stress levels."
g9j5,Counting3,1,7.0,1,0.95,"The individual displays consistent signs of stress, including narrowed eyes, a tense jaw, and frequent upward glances, indicating heightened alertness and anxiety. The facial expressions and body language suggest a high level of mental strain and emotional tension."
g9j5,Counting3,9,6.0,1,0.95,"The individual displays sustained upward gaze and a slightly tense facial expression, indicative of cognitive strain. The lips are pressed and the brow is slightly furrowed, which are common signs of stress. The subtle tension in the facial muscles and the lack of relaxed posture further support a moderate stress level."
g9j5,Counting3,6,7.0,1,0.95,"The individual exhibits significant stress indicators: their eyes are wide and darting, suggesting anxiety or alertness to a threat; their mouth is slightly open and lips are pressed, indicating tension. The facial muscles appear tense, and there is a subtle shift in gaze that points to heightened emotional arousal, consistent with a high-stress state."
g9j5,Counting3,7,7.0,1,0.95,"The individual displays consistent signs of stress, including furrowed brows, pressed lips, and wide eyes. These facial cues, combined with the slight tension in the neck and head position, suggest high cognitive load and emotional strain, indicative of a high stress level."
