subject,activity,window_id,stress_level,binary_stress,confidence,reasoning
c3m7,Speaking,6,6.0,1,0.95,"The individual displays a moderate level of stress through subtle facial cues, including a slightly furrowed brow and a tense jaw. Their eyes are directed away from the camera, indicating avoidance or distraction, and their lips are pressed together in a tight line. These non-verbal signals, combined with the lack of relaxed posture, suggest an anxious or focused state."
c3m7,Speaking,7,5.0,1,0.95,"The individual displays a moderate level of stress through subtle facial cues such as a slightly tense jaw and a subtle furrowed brow, along with a slight change in eye direction and mouth position that suggests concentration or discomfort. These are consistent with the behavioral indicators of moderate stress in affective computing."
c3m7,Counting2,5,7.0,1,0.95,"The individual displays a consistent pattern of stress indicators, including a downward gaze, slightly furrowed brows, and a subtle tightening of the jaw. Their facial muscles appear tense, and their eyes show a slight, intermittent widening, suggesting heightened alertness or anxiety. These cues, combined with the subtle fidgeting of the neck and shoulders, indicate a moderate level of stress during the task."
c3m7,Counting2,4,7.0,1,0.95,"The individual displays a high stress level through a furrowed brow and pressed lips, indicative of cognitive strain. Their eyes are directed away from the camera, suggesting avoidance and anxiety, and their mouth is slightly open as if in a moment of tension or hesitation, further supporting the high stress assessment."
c3m7,Counting2,11,6.0,1,0.95,"The individual displays consistent signs of stress, including a furrowed brow, pressed lips, and a rigid posture. Their eyes are frequently directed downward, and there is a subtle tension in the facial muscles, indicating anxiety or discomfort. These cues are typical of high-stress states in affective computing analysis."
c3m7,Counting2,8,5.0,1,0.95,"The individual displays a moderate level of stress, indicated by a furrowed brow and slightly tense facial muscles. Their eyes are directed downward and their lips are pressed together, suggesting concentration or discomfort. The subtle change in facial expression from the first to the fourth frame suggests a shift in emotional state, possibly from neutral to anxious, consistent with high stress levels."
c3m7,Counting2,3,7.0,1,0.95,"The individual exhibits a high stress level through a combination of facial cues, including a furrowed brow and slightly pressed lips, and subtle body language. Their eyes are directed away from the camera, suggesting avoidance, and their mouth is slightly open as if in mid-sentence, indicating emotional tension. The overall posture is relaxed, but the facial expressions and eye movements are consistent with heightened stress, as seen in the video frames."
c3m7,Counting2,2,7.0,1,0.95,"The individual exhibits high stress through a combination of facial cues: their eyebrows are slightly furrowed, their lips are pressed together, and their gaze is directed away from the camera, indicating cognitive load and anxiety. The slight tremor in their jaw and the subtle tension in their facial muscles further support a high stress level."
c3m7,Counting2,0,7.0,1,0.95,"The individual exhibits a high stress level through a combination of facial cues: the eyes are wide and directed away from the camera, indicating anxiety or distraction, and the mouth is slightly open, suggesting tension. The posture is upright but with a subtle tension in the shoulders, and there is a noticeable lack of relaxation in the facial muscles, which are consistent with heightened stress. These cues are not isolated but form a coherent pattern of physiological and behavioral stress response."
c3m7,Counting2,10,6.0,1,0.95,"The individual exhibits a moderate level of stress, indicated by a slight furrowed brow and a downturned mouth. The gaze is directed away from the camera, suggesting avoidance or discomfort, and there is a subtle tightening of facial muscles. These cues, combined with a relaxed but tense posture, are consistent with high stress, while the lack of significant fidgeting or self-soothing behaviors indicates the stress is not being actively managed."
c3m7,Counting2,1,6.0,1,0.95,"The individual exhibits a moderate level of stress, indicated by subtle facial tension and a slight downturn in the mouth. Their gaze is directed away from the camera, suggesting avoidance or distraction, and their posture appears slightly tense. These cues are consistent with a moderate stress response."
c3m7,Counting2,9,7.0,1,0.95,"The individual displays a high level of stress through a combination of facial cues, including a furrowed brow and slightly parted lips, and a downward gaze. These are consistent with a state of anxiety or concentration, and the overall posture appears tense. The lack of movement and the slight blurriness in the video may also suggest a heightened state of alertness or nervousness."
c3m7,Counting2,6,6.0,1,0.95,"The individual exhibits a high stress level based on a combination of facial cues: their eyes are narrowed and they have a slightly tense facial expression, indicating anxiety. The mouth is slightly open and lips are pressed together, suggesting internal tension. These features are consistent with a state of stress, as observed in the sequence."
c3m7,Counting2,7,7.0,1,0.95,"The individual exhibits a high stress level through subtle but consistent behavioral cues: their eyes are directed away from the camera, and their facial expression is tense with slightly furrowed brows and pressed lips. The body is in a relaxed but attentive posture, but the overall facial and ocular signals suggest anxiety or concentration, which is consistent with a moderate to high stress response."
c3m7,Counting3,5,6.0,1,0.95,"The individual displays consistent signs of stress, including a slight furrow of the brow, a closed mouth, and a relaxed but tense facial expression. Their eyes are directed downward and appear to be narrowed, which is a common indicator of anxiety or concentration. The overall body posture is neutral, but the subtle facial cues suggest internal tension."
c3m7,Counting3,4,6.0,1,0.95,"The individual exhibits a moderate level of stress, indicated by subtle facial tension, a slightly furrowed brow, and a tense posture. Their eyes are directed downward and their mouth is slightly parted, suggesting concentration or anxiety. These cues are consistent with a task that requires focus and may be under cognitive load."
c3m7,Counting3,11,7.0,1,0.95,"The individual exhibits significant facial tension with a furrowed brow and pressed lips, indicating high stress. Their eyes are narrowed and their gaze is directed downward, a common sign of anxiety or concentration, and their posture appears rigid, consistent with a stressed state."
c3m7,Counting3,8,7.0,1,0.95,"The individual displays a high level of stress through a furrowed brow and pressed lips, consistent with anxiety. Their gaze is directed downward and their facial expression is tense, indicating a state of heightened alertness and emotional strain."
c3m7,Counting3,3,6.0,1,0.95,"The individual exhibits moderate stress through a combination of facial cues, including a furrowed brow and a downturned mouth, and subtle eye movements. The overall body language is tense, with a slightly rigid posture and minimal movement, consistent with a high-stress state."
c3m7,Counting3,2,7.0,1,0.95,"The individual exhibits a high level of stress through a combination of facial cues, including a furrowed brow and pressed lips, and a shift in gaze that suggests anxiety or discomfort. These behavioral indicators are consistent with a heightened emotional state, particularly in the context of a task requiring focus and attention."
c3m7,Counting3,0,6.0,1,0.95,"The individual displays a moderate level of stress, indicated by their closed eyes and slightly downturned mouth, suggesting internal tension. Their gaze shifts from the camera to the side, a common sign of distraction or anxiety, and their facial expression remains tense, consistent with a high-stress state."
c3m7,Counting3,10,6.0,1,0.95,"The individual exhibits a moderate level of stress, indicated by a slight furrow in the brow and a slightly tense facial expression. Their eyes are directed forward but appear somewhat narrowed, and their mouth is slightly parted, which are common signs of concentration or mild anxiety. There is no significant body language or hair-touching behavior, but the overall demeanor suggests an engaged, possibly tense, state of mind."
c3m7,Counting3,1,6.0,1,0.95,"The individual exhibits a moderate level of stress, indicated by a furrowed brow, slightly pressed lips, and a tense facial expression. Their gaze is directed slightly away from the camera, suggesting a lack of engagement or discomfort, which is consistent with high stress. The subtle facial tension and lack of relaxed posture further support this assessment."
c3m7,Counting3,9,6.0,1,0.95,"The individual displays consistent signs of stress, including a furrowed brow and slightly pressed lips. Their gaze is directed downward and appears unengaged, suggesting cognitive load or anxiety. The subtle facial tension and slight head tilt further support a high stress state."
c3m7,Counting3,6,7.0,1,0.95,"The individual exhibits a high level of stress, indicated by their tense facial expression with furrowed brows and pressed lips, and a rigid posture. Their gaze is directed downward, and they are not engaging with the camera, suggesting a lack of confidence and anxiety. These behavioral cues are consistent with a person experiencing significant stress during a task."
c3m7,Counting3,7,7.0,1,0.95,"The individual exhibits a high level of stress through a combination of facial cues, including a furrowed brow and pressed lips, which are indicative of cognitive strain and emotional tension. Their gaze is directed downward and they appear to be in a state of mental focus or anxiety, which is further supported by the slight tension in their facial muscles and the subtle movement of their jaw. These cues are consistent with a high-stress state, as they reflect both emotional and physiological arousal."
c3m7,Video2,14,7.0,1,0.95,"The individual exhibits a consistent, tense facial expression with a furrowed brow and pressed lips, indicative of high stress. Their eyes are fixed and unblinking, showing a lack of engagement and potential gaze aversion. The posture is rigid, and there is no visible fidgeting, suggesting a state of mental strain rather than physical discomfort."
c3m7,Video2,13,7.0,1,0.95,"The individual exhibits a highly stressed state through a combination of facial cues: their brow is furrowed, lips are pressed tightly, and their jaw is clenched. Their eyes are fixed and unblinking, suggesting a lack of relaxation or engagement, and their posture appears rigid. These combined indicators are consistent with high stress, and the visual evidence is strong."
c3m7,Video2,16,7.0,1,0.95,"The individual exhibits a consistent, intense expression of concern with furrowed brows and a tight jaw, indicative of high stress. Their gaze is fixed and unblinking, showing a lack of engagement and possible cognitive load. There is no visible fidgeting or self-soothing behavior, and their posture remains rigid, suggesting sustained emotional tension."
c3m7,Video2,5,7.0,1,0.95,"The individual displays a high level of stress through a rigid posture, a tense facial expression with slightly furrowed brows, and a downturned mouth. These cues are consistent with the observed behavioral indicators of anxiety and stress, suggesting a significant emotional state."
c3m7,Video2,4,7.0,1,0.95,"The individual displays a consistent, intense gaze with minimal blinking, indicating high cognitive load and potential stress. Their facial muscles are tense, with a slightly furrowed brow and pressed lips, and their posture appears rigid. These cues are typical of a person under significant psychological pressure or anxiety."
c3m7,Video2,11,7.0,1,0.95,"The individual displays a consistent, focused expression with slightly narrowed eyes and a neutral mouth, suggesting concentration. However, subtle signs of stress are present, including a slight tension in the jaw and a subtle, almost imperceptible tremor in the face, which are indicative of high arousal. The overall posture is upright but not relaxed, suggesting engagement with a demanding task rather than a state of distress."
c3m7,Video2,15,7.0,1,0.95,"The individual exhibits a high stress level through a combination of facial features, including a slightly furrowed brow and pressed lips, which are indicative of anxiety. Their eyes remain directed downward, showing a lack of engagement and possible avoidance, and their posture appears slightly rigid. These cues, along with the absence of any visible fidgeting, suggest a state of heightened tension and distress."
c3m7,Video2,8,6.0,1,0.95,"The individual displays a consistent, tense facial expression with slightly furrowed brows and a neutral-to-stressed mouth. Their gaze is directed downward, and there is minimal eye movement, which suggests a lack of engagement or anxiety. The posture appears neutral but the facial features and lack of movement indicate high stress, likely due to a task requiring concentration or potential pressure."
c3m7,Video2,22,6.0,1,0.95,"The individual displays a consistent, tense facial expression with a furrowed brow and pressed lips, indicative of stress. Their eyes are fixed and show no signs of blinking or eye movement, suggesting a lack of relaxation or engagement. The posture is upright but neutral, without signs of fidgeting or self-soothing behaviors, which are typical of a state of heightened alertness or anxiety."
c3m7,Video2,3,7.0,1,0.95,"The individual exhibits a high stress level through a combination of facial cues: their brow is slightly furrowed, their lips are pressed together, and their gaze is fixed and unblinking, suggesting mental strain. The body language is relatively rigid, with minimal movement, and there is no visible self-soothing behavior. These cues are consistent with a state of high cognitive load and emotional tension."
c3m7,Video2,19,6.0,1,0.95,"The individual displays a consistent expression of mild to moderate stress, characterized by a slightly furrowed brow, a neutral but tense mouth, and a rigid posture. Their eyes remain focused and unblinking, with minimal eye movement, suggesting sustained concentration under pressure. The lack of visible self-soothing behaviors like touching the face or fidgeting further supports a high-stress state."
c3m7,Video2,21,7.0,1,0.95,"The individual exhibits a consistent, rigid posture with a neutral to slightly downturned expression, indicating high stress. Their eyes are fixed and there is no eye contact, suggesting avoidance and anxiety. The facial muscles are tense, and the lips are pressed together, which are typical signs of stress in affective computing."
c3m7,Video2,20,7.0,1,0.95,"The individual displays a consistent, intense facial expression with a furrowed brow and pressed lips, indicating significant stress. Their gaze is directed downward and they show minimal eye contact, which is a behavioral cue of cognitive load and emotional distress. The lack of movement and slight tension in the facial muscles further support a high stress level."
c3m7,Video2,2,6.0,1,0.95,"The individual displays a moderate level of stress through a combination of facial cues, including a slightly furrowed brow and pressed lips, and a rigid posture. These are consistent with the behavioral indicators of anxiety and concentration, which are often associated with high stress levels in cognitive tasks."
c3m7,Video2,0,7.0,1,0.95,"The individual exhibits a high stress level through a combination of facial cues, including a furrowed brow, pressed lips, and a rigid posture. Their eyes are directed downward and appear slightly narrowed, which is indicative of cognitive strain. The lack of eye contact and minimal movement further suggest internal focus on a difficult task, consistent with elevated stress."
c3m7,Video2,10,6.0,1,0.95,"The individual displays a moderate level of stress, indicated by a slightly furrowed brow and a neutral expression. Their eyes are fixed on the task with minimal blinking, and their posture is upright but not rigid, suggesting ongoing focus. The lack of visible fidgeting or self-soothing behaviors further supports a moderate stress state."
c3m7,Video2,1,6.0,1,0.95,"The individual displays a consistent expression of mild stress, indicated by a neutral to slightly furrowed brow and a downturned mouth. Their gaze is directed downward, suggesting avoidance or distraction, and their posture appears slightly tense. These cues, combined with the subtle facial muscle tension, are indicative of moderate stress in the context of a task."
c3m7,Video2,9,7.0,1,0.95,"The individual displays a consistent, rigid posture with a neutral-to-pressed facial expression, indicating high stress. The lack of eye contact and subtle micro-expressions, such as a slightly furrowed brow, further support a high stress state."
c3m7,Video2,6,7.0,1,0.95,"The individual exhibits a consistent, tense facial expression with a furrowed brow and pressed lips, indicative of high stress. Their gaze is fixed and unresponsive, with minimal eye movement, suggesting mental strain. The overall posture is rigid, and there is no visible self-soothing behavior, reinforcing the assessment of elevated stress."
c3m7,Video2,12,6.0,1,0.95,"The individual displays a consistent, low-level stress response through subtle facial cues, including a slightly furrowed brow and a neutral, tense expression. Their gaze is directed downward, and their lips are pressed together, indicating concentration or discomfort. There is no significant eye movement or body language suggesting heightened arousal or anxiety, but the facial and overall posture convey a moderate level of stress."
c3m7,Video2,18,7.0,1,0.95,"The individual displays a high stress level through a combination of facial cues: their brow is slightly furrowed, their lips are pressed tightly, and their jaw is clenched. These are consistent with physiological stress responses. Additionally, their gaze is fixed and unblinking, indicating mental focus or anxiety, and their posture appears rigid, which is typical of heightened stress. The lack of eye contact or movement suggests emotional inhibition and tension, further supporting the assessment of high stress."
c3m7,Video2,7,7.0,1,0.95,"The individual displays a high level of stress through a combination of facial cues, including a furrowed brow and tightly pressed lips, which are classic indicators of anxiety. Their gaze is directed downward and their posture appears rigid, suggesting internal tension. These behavioral markers are consistent with a heightened stress response."
c3m7,Video2,17,7.0,1,0.95,"The individual displays a high level of stress through a combination of facial cues, including a tense jaw, slightly furrowed brow, and a rigid posture. Their eyes are directed downward, and their lips are pressed together, which are typical signs of anxiety or discomfort. The overall facial expression and body language are consistent with a person under significant psychological stress."
g9j5,Video1,30,6.0,1,0.95,"The individual displays a consistent expression of mild stress, indicated by slightly furrowed brows and a neutral, slightly tense mouth. There is no significant eye movement or fidgeting, but the overall posture and facial expression suggest a moderate level of anxiety or concentration, which aligns with a stress level of 6 out of 10."
g9j5,Video1,23,7.0,1,0.95,"The individual displays a high stress level through subtle but consistent facial cues: the eyes are slightly narrowed and looking downward, indicating mental fatigue or anxiety. The lips are pressed together in a tight line, and the jaw is slightly clenched, which are common signs of stress. There is no visible fidgeting or self-soothing behavior, and the posture remains relatively rigid, suggesting sustained stress rather than a momentary reaction."
g9j5,Video1,25,6.0,1,0.95,"The individual exhibits a consistent, subtle facial expression with slightly furrowed brows and a neutral, closed-mouth expression, indicative of mild stress. The gaze remains directed forward but shows no signs of eye contact or rapid blinking, and the posture is upright but not rigid. These cues, combined with the lack of visible self-soothing behaviors, suggest moderate stress without the signs of high or low stress."
g9j5,Video1,14,7.0,1,0.95,"The individual exhibits a high level of stress through a combination of facial cues: their eyes are narrowed and their brow is slightly furrowed, suggesting concentration or anxiety. Their lips are pressed together in a tense manner, and their facial expression is static, indicating a state of heightened alertness. The lack of eye movement and the rigid posture further support the assessment of stress."
g9j5,Video1,13,5.0,1,0.95,"The individual displays a moderate level of stress, indicated by a slightly furrowed brow, a neutral but tense expression, and subtle tension in the facial muscles. The eyes are directed forward, with no signs of rapid blinking or gaze aversion, but the overall posture appears relatively rigid, suggesting internal tension. These cues are consistent with moderate stress, not acute anxiety or relaxation."
g9j5,Video1,16,5.0,1,0.95,"The individual displays a consistent expression of mild stress, characterized by a neutral-to-pressed facial expression and slight brow tension. While the eyes remain largely fixed, the subtle tightening of the facial muscles and lack of eye contact suggest internal focus or discomfort. The posture is upright but not rigid, and there is no visible fidgeting, indicating the stress is not being expressed through physical tension but rather through a subtle, internal emotional state."
g9j5,Video1,5,7.0,1,0.95,"The individual exhibits a high stress level through a combination of facial cues, including a slightly furrowed brow and pressed lips, and a subtle downward gaze. These are consistent with anxiety and emotional tension. The lack of eye contact and the slight tension in the facial muscles further support a state of high stress."
g9j5,Video1,4,6.0,1,0.95,"The individual exhibits a consistent expression of mild stress, characterized by a neutral to slightly downturned mouth and a relaxed but tense facial structure. The subtle tension in the jaw and the lack of eye contact suggest a state of mild anxiety or concentration, which is further supported by the slight tension in the facial muscles. The overall demeanor is not aggressive or fearful, but rather a state of heightened alertness and emotional regulation, consistent with moderate stress."
g9j5,Video1,11,5.0,1,0.95,"The individual exhibits a consistent expression of mild stress, with a neutral to slightly downturned mouth and a relaxed but tense facial structure. The gaze is directed forward, but there is a subtle lack of engagement, which is a common sign of cognitive load or anxiety. There is no significant body language indicating high stress, such as fidgeting or flinching, but the overall demeanor suggests a moderate level of psychological strain."
g9j5,Video1,15,7.0,1,0.95,"The individual exhibits a consistent, subtle facial expression with slightly furrowed brows and a tense, downturned mouth, indicating internal stress. Their posture is upright but the subtle tension in the facial muscles, particularly around the lips and brow, suggests heightened anxiety. The lack of significant eye movement or body language changes further supports a low level of engagement, but the facial cues are strong indicators of stress."
g9j5,Video1,8,7.0,1,0.95,"The individual exhibits a high level of stress through a combination of facial cues, including a slightly furrowed brow and a tight, closed mouth. Their eyes are directed downward and appear slightly narrowed, suggesting a lack of engagement or anxiety. The overall posture is neutral, but the subtle facial tension and lack of eye contact indicate a state of stress."
g9j5,Video1,22,6.0,1,0.95,"The individual displays a consistent expression of mild to moderate stress, characterized by a neutral to slightly downturned mouth and a subtle furrowed brow. Their gaze remains fixed on the camera with minimal blinking, suggesting a state of heightened alertness or anxiety. The lack of visible fidgeting or body tension further supports a low level of physical stress, while the overall facial expression indicates an internal emotional state that is not relaxed or calm."
g9j5,Video1,3,6.0,1,0.95,"The individual displays a moderate level of stress through subtle but consistent facial cues, including a neutral to slightly tense expression and a slight furrow in the brow. Their eyes remain mostly directed forward with minimal blinking, and their posture is upright but appears slightly rigid. These cues, combined with the lack of significant body language changes, suggest a high level of cognitive load and potential emotional tension."
g9j5,Video1,32,5.0,1,0.95,"The individual displays a consistent, slightly tense facial expression with a neutral to downward gaze, and subtle tension in the jaw. The eyes are directed forward but lack engagement, suggesting a lack of interest or focus. The posture is upright but not relaxed, and there is no visible fidgeting or self-soothing behavior. These cues collectively indicate moderate stress, as the person appears alert but not distressed, and the lack of relaxation suggests internal tension."
g9j5,Video1,19,6.0,1,0.95,"The individual displays a consistent pattern of mild stress: their eyes are narrowed and they appear to be looking away from the camera, indicating cognitive load or discomfort. The lips are slightly parted and the facial muscles are tense, suggesting a state of alertness and potential anxiety. This is further supported by their body posture, which is upright but slightly tense, consistent with a high-stress state."
g9j5,Video1,21,7.0,1,0.95,"The individual displays a consistent expression of stress, with a furrowed brow, slightly parted lips, and a tense jaw. Their gaze is directed forward but appears somewhat fixed, and there is no visible eye movement. The posture is upright but appears tense, with no visible fidgeting or self-soothing behaviors. These cues are indicative of high stress, as the person maintains a rigid facial expression and a tense posture, which are typical signs of psychological distress."
g9j5,Video1,20,7.0,1,0.95,"The individual exhibits a high stress level based on sustained facial tension, including a furrowed brow and pressed lips. Their eyes are directed forward but show no signs of blinking or eye contact with the camera, suggesting a lack of engagement or emotional regulation. The posture is upright but tense, and there is no visible fidgeting or self-soothing behavior, which further supports the assessment of elevated stress."
g9j5,Video1,33,7.0,1,0.95,"The individual exhibits a high stress level through a combination of facial cues: their brows are furrowed, their lips are pressed together, and their eyes are narrowed. These are classic indicators of stress and anxiety. Additionally, the person's head is slightly tilted, and their facial expression appears tense, suggesting ongoing psychological strain."
g9j5,Video1,2,6.0,1,0.95,"The individual displays a moderate level of stress through a furrowed brow and slightly tense facial muscles, indicative of mental strain. Their gaze is directed forward with minimal eye contact, and their posture appears slightly rigid, suggesting internal tension rather than relaxation. These cues are consistent with an intermediate stress response."
g9j5,Video1,24,5.0,1,0.95,"The individual exhibits a neutral expression with slightly furrowed brows and a relaxed posture, but the consistent gaze and lack of significant movement suggest a state of mild focus. The subtle tension in the facial muscles and the slight tension in the jaw indicate a low level of emotional regulation, which is consistent with moderate stress. The overall behavior is not indicative of extreme anxiety, but the presence of subtle signs of mental strain points to a stress level of 5 out of 10."
g9j5,Video1,0,6.0,1,0.95,"The individual displays a consistent, subtle expression of stress, indicated by slightly furrowed brows and a neutral, slightly tense mouth. Their gaze is directed downward and they show minimal eye movement, suggesting internal focus or anxiety. The lack of fidgeting and the rigid posture further support a high stress state, with no signs of self-soothing behaviors."
g9j5,Video1,10,6.0,1,0.95,"The individual exhibits a moderate level of stress, indicated by a slightly furrowed brow, relaxed but tense facial muscles, and a neutral gaze. The subtle tension in the neck and shoulders, along with the slight tensing of the jaw, suggests internal strain. There is no significant eye movement or body language suggesting extreme stress, but the overall facial expression and posture are consistent with moderate psychological arousal."
g9j5,Video1,1,6.0,1,0.95,"The individual exhibits a subtle but consistent facial expression of mild stress, with a slightly furrowed brow and a neutral-to-pressed mouth. Their gaze remains fixed and unchanging, with no signs of rapid blinking or eye widening, suggesting a low level of emotional arousal. However, the overall posture appears slightly tense, and there is a slight, subtle tremor in the jaw, which is a strong indicator of stress. The combination of these cues points to a moderate stress level."
g9j5,Video1,28,6.0,1,0.95,"The individual displays a consistent, low-to-moderate stress level, indicated by subtle facial tension and a neutral posture. The eyes remain mostly directed forward with minimal blinking, and there is no visible sign of fidgeting or self-soothing behaviors. The overall expression is neutral, suggesting a state of calm or mild concentration rather than acute stress."
g9j5,Video1,9,5.0,1,0.95,"The individual exhibits a subtle but consistent expression of stress, characterized by a neutral to slightly downturned mouth and a relaxed but slightly tense facial structure. The lack of significant eye movement or rapid blinking suggests a state of low arousal, but the overall posture and facial features are indicative of a moderate level of psychological tension, aligning with a stress level of 5."
g9j5,Video1,6,6.0,1,0.95,"The individual exhibits a moderate level of stress, indicated by a relaxed but tense facial expression with slightly narrowed eyes and a neutral mouth. Their gaze is directed forward with minimal blinking, suggesting a state of alertness, but the overall demeanor is tense. There is no visible fidgeting or self-soothing behavior, and their posture appears upright and still, which may indicate a neutral or low-stress state. However, the subtle tension in facial muscles and the slight narrowing of the eyes suggest an underlying stressor, placing the stress level"
g9j5,Video1,29,6.0,1,0.95,"The individual displays a moderate level of stress, indicated by a slightly furrowed brow and a neutral but tense facial expression. Their eyes are directed forward with minimal blinking, and their posture appears upright but with a subtle tension in the shoulders, suggesting internal strain. These cues are consistent with a task requiring concentration under pressure."
g9j5,Video1,12,6.0,1,0.95,"The individual displays a consistent, subtle expression of stress, characterized by a slightly furrowed brow and a neutral, tense mouth. Their eyes remain fixed on the camera, indicating a lack of relaxation, and their posture appears slightly rigid. These cues, combined with minimal movement, suggest an internal state of high alertness or anxiety, aligning with a stress level of 6."
g9j5,Video1,26,7.0,1,0.95,"The individual displays a high stress level through a combination of facial cues: the eyes are directed downward with a slight frown, and the lips are pressed together in a tense manner. These are consistent with signs of anxiety or concentration. The posture appears rigid, and there is no visible fidgeting or self-soothing behavior, which further supports the assessment of elevated stress."
g9j5,Video1,18,7.0,1,0.95,"The individual exhibits a high stress level through a combination of facial cues, including a furrowed brow and pressed lips, which are indicative of anxiety. Additionally, their eyes are directed downward, and their posture appears rigid, suggesting tension and discomfort."
g9j5,Video1,7,5.0,1,0.95,"The individual exhibits a consistent expression of mild stress, with a slightly furrowed brow and a neutral to slightly downturned mouth. Their gaze is directed forward, showing no signs of rapid blinking or wide eyes, but their posture appears relatively rigid, suggesting tension. These cues, combined with the lack of self-soothing behaviors, indicate moderate stress without the extreme signs of high stress."
g9j5,Video1,17,6.0,1,0.95,"The individual exhibits a furrowed brow and pressed lips, which are classic indicators of stress. Their facial expression is tense, and their eyes appear slightly narrowed, suggesting concentration or anxiety. The overall posture is upright but the subtle tension in the facial muscles indicates a moderate level of stress."
g9j5,Video1,27,6.0,1,0.95,"The individual exhibits a moderate level of stress, indicated by a slightly furrowed brow and a neutral but tense facial expression. Their eyes are directed forward, with no signs of rapid blinking or wide-eyed surprise, suggesting a state of focused attention. The posture remains relatively upright, but there is a subtle tension in the jaw and lips, consistent with mild stress. There is no visible self-soothing behavior or significant fidgeting."
g9j5,Video1,31,7.0,1,0.95,"The individual displays a high stress level through a combination of facial cues, including a slightly furrowed brow and a neutral but tense expression, and subtle physical signs such as a slight tensing of the jaw. The eyes are directed downward and show minimal movement, indicating a state of mental focus or anxiety. These cues are consistent with the behavioral indicators of moderate stress in a task context."
g9j5,Stroop,5,6.0,1,0.95,"The individual displays a moderate level of stress through subtle facial cues such as a slightly furrowed brow and tense lips, along with a lowered gaze and minimal eye movement, indicating internal tension. These are consistent with a person experiencing mild to moderate anxiety or concentration under pressure."
g9j5,Stroop,4,6.0,1,0.95,"The individual displays consistent signs of stress, including a furrowed brow, pressed lips, and a slightly tense facial expression. Their gaze is directed downward and their posture appears slightly rigid, suggesting internal tension. These cues are indicative of high stress levels, as observed in the sequence."
g9j5,Stroop,11,7.0,1,0.95,"The individual displays a high stress level through a combination of facial cues, including a slightly furrowed brow, pressed lips, and a tense jaw, which are consistent with anxiety. Their eyes are directed forward but appear slightly narrowed, and their facial muscles are engaged, suggesting heightened emotional arousal. These cues are supported by the lack of movement and the neutral posture, which can be interpreted as a state of internal tension."
g9j5,Stroop,8,7.0,1,0.95,"The individual exhibits a high level of stress, as indicated by their tense facial expression, with slightly furrowed brows and a tight mouth. Their eyes are directed downward and their posture appears rigid, suggesting internal tension. These cues are consistent with a state of anxiety or stress, as observed in the sequence."
g9j5,Stroop,3,7.0,1,0.95,"The individual displays a high stress level through a combination of facial cues, including a furrowed brow and pressed lips, and a slightly tense posture. Their eyes remain fixed and their mouth is slightly open, indicating an ongoing state of heightened alertness and emotional tension."
g9j5,Stroop,2,7.0,1,0.95,"The individual displays a high stress level through visible signs of tension, including a slightly furrowed brow, pressed lips, and a rigid posture. Their eyes are focused and appear to be narrowed, which is indicative of stress and concentration. The facial expression and slight head tilt suggest a state of mental strain or anxiety, supported by the consistent, tense facial features and minimal movement, indicating a heightened emotional state."
g9j5,Stroop,0,6.0,1,0.95,"The individual exhibits a moderate level of stress, indicated by subtle facial tension, a slightly furrowed brow, and a relaxed but engaged posture. Their gaze is fixed and they show minimal eye movement, suggesting a state of focused concentration or mild anxiety. The lack of significant body language changes, such as fidgeting or self-soothing behaviors, indicates a restrained emotional state, consistent with moderate stress."
g9j5,Stroop,10,6.0,1,0.95,"The individual displays a moderate level of stress, evidenced by slightly furrowed brows and a tense facial expression. Their mouth is slightly open and lips are pressed, suggesting a state of concentration or mild anxiety. The overall posture appears neutral, but the subtle facial tension indicates a potential stress response to the task."
g9j5,Stroop,1,6.0,1,0.95,"The individual displays consistent signs of stress, including a slightly furrowed brow and a tense jaw, and exhibits brief, rapid blinking. Their gaze shifts from the camera to the side, indicating a degree of mental effort or distraction. The subtle fidgeting of the neck and the slight tension in the facial muscles suggest ongoing stress, consistent with a moderate level of psychological arousal."
g9j5,Stroop,9,7.0,1,0.95,"The individual exhibits a high stress level through a furrowed brow, pressed lips, and a tense facial expression. These cues are consistent across the sequence, indicating a state of anxiety or discomfort."
g9j5,Stroop,6,6.0,1,0.95,"The individual displays a consistent expression of mild stress, characterized by a neutral to slightly furrowed brow and a tense jaw. Their eyes are directed forward but show minimal blinking, and their posture remains upright but slightly rigid. These cues are indicative of sustained cognitive load or mild anxiety, which is consistent with a stress level of 6 out of 10."
g9j5,Stroop,7,7.0,1,0.95,"The individual displays a high stress level through sustained eye contact with a fixed gaze, a slight frown, and a tense jawline. The facial muscles appear engaged, and there is a subtle, tense posture, indicating significant psychological stress. These cues are consistent with a state of anxiety or concentration under pressure."
g9j5,Speaking,5,7.0,1,0.95,"The individual exhibits a high stress level through a combination of facial cues, including a slightly furrowed brow and a tense jaw, which are consistent with anxiety. The eyes are downcast and the mouth is slightly parted, suggesting internal tension. The overall posture is upright but with subtle signs of physical strain, indicating significant stress during the task."
g9j5,Speaking,4,6.0,1,0.95,"The individual displays a moderate level of stress through subtle facial cues such as a slightly furrowed brow and tense lips, indicating concentration or anxiety. Their mouth is slightly open and their gaze is directed downward, which is often associated with internal thought or discomfort. There is no visible fidgeting or extreme body language, but the facial expression suggests a moderate level of emotional tension."
