subject,activity,window_id,ECG_Rate_Mean,EDA_Tonic_SD,HRV_AI,HRV_ApEn,HRV_C1a,HRV_C1d,HRV_C2a,HRV_C2d,HRV_CD,HRV_CMSEn,HRV_CSI,HRV_CSI_Modified,HRV_CVI,HRV_CVNN,HRV_CVSD,HRV_Ca,HRV_Cd,HRV_DFA_alpha1,HRV_FuzzyEn,HRV_GI,HRV_HF,HRV_HFD,HRV_HFn,HRV_HTI,HRV_IALS,HRV_IQRNN,HRV_KFD,HRV_LF,HRV_LFHF,HRV_LFn,HRV_LZC,HRV_LnHF,HRV_MCVNN,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Width,HRV_MSEn,HRV_MadNN,HRV_MaxNN,HRV_MeanNN,HRV_MedianNN,HRV_MinNN,HRV_PAS,HRV_PI,HRV_PIP,HRV_PSS,HRV_Prc20NN,HRV_Prc80NN,HRV_RCMSEn,HRV_RMSSD,HRV_S,HRV_SD1,HRV_SD1SD2,HRV_SD1a,HRV_SD1d,HRV_SD2,HRV_SD2a,HRV_SD2d,HRV_SDANN1,HRV_SDANN2,HRV_SDANN5,HRV_SDNN,HRV_SDNNI1,HRV_SDNNI2,HRV_SDNNI5,HRV_SDNNa,HRV_SDNNd,HRV_SDRMSSD,HRV_SDSD,HRV_SI,HRV_SampEn,HRV_ShanEn,HRV_Symbolic_EqualProb4_0V,HRV_Symbolic_EqualProb4_1V,HRV_Symbolic_EqualProb4_2LV,HRV_Symbolic_EqualProb4_2UV,HRV_TINN,HRV_TP,HRV_ULF,HRV_VHF,HRV_VLF,HRV_pNN20,HRV_pNN50,RAV_CVSD,RAV_Mean,RAV_RMSSD,RAV_SD,RRV_ApEn,RRV_CVBB,RRV_CVSD,RRV_HF,RRV_MCVBB,RRV_MadBB,RRV_MeanBB,RRV_MedianBB,RRV_RMSSD,RRV_SD1,RRV_SD2,RRV_SD2SD1,RRV_SDBB,RRV_SDSD,RSP_Phase_Duration_Expiration,RSP_Phase_Duration_Inspiration,RSP_Phase_Duration_Ratio,RSP_RVT,RSP_Rate_Mean,RSP_Symmetry_PeakTrough,RSP_Symmetry_RiseDecay,SCR_Peaks_Amplitude_Mean,SCR_Peaks_N
d4n6,Baseline,0,85.62923504388968,1813.1515120936049,49.79105273,0.36866295,0.4864267,0.5135733,0.54266994,0.45733006,1.77391959,0.44793987,3.00349187,407.46250943,3.78729593,0.07153778,0.04499995,0.53705733,0.46294267,1.44222947,1.11095466,49.80079681,0.04296118,1.72472107,0.93073141,5.85714286,0.28205128,41.0,2.26427974,,,,1.045376,-3.14745836,0.084,-0.27553256,-1.14160437,0.00292618,0.29890678,-0.43196138,2.16968574,1.77916492,1.73976602,0.44793987,29.652,385.0,350.41463415,353.0,302.0,0.0,53.84615385,0.26829268,0.45454545,326.0,373.0,0.62122666,15.76863976,1203.16674317,11.29210071,0.3329458,7.87563591,8.09241494,33.91573268,24.98440924,22.93591546,,,,25.06788345,,,,18.52358424,17.19801438,1.58973024,15.96944197,49.81034643,1.09861229,5.06486908,0.15384615,0.58974359,0.17948718,0.07692308,70.3125,0.04615852,,0.00319734,,24.3902439,0.0,0.9421686408469312,15941.074002167148,15019.180026262173,12217.275480675453,0.2231435513142097,0.334317310364251,0.4960899696291923,0.007307881092015,0.370252733118971,690.8915999999999,2009.3333333333333,1866.0,996.8101123082572,784.9986624192426,535.057411249796,0.6816029591704438,671.7549156252351,1110.1557548380315,0.6211666666666668,1.2137142857142855,1.9539269423895127,2564.744913876407,15.455135415336764,0.6300560812124456,0.71963970939731,2193.0995695029264,4.0
d4n6,Baseline,1,90.20450769339698,985.1527149783168,46.67791166,0.19939812,0.53723468,0.46276532,0.57456262,0.42543738,2.31753477,0.0,2.58093274,265.07588979,3.6114104,0.05836443,0.04187091,0.56967739,0.43032261,1.18790713,1.18284005,46.66666667,,1.82610612,,4.4,0.35897436,27.5,2.75888414,,,,0.86854594,,0.06046858,-0.35000167,-0.61460547,0.00024635,0.06239556,-0.03841775,1.51190643,1.36124714,1.00440646,0.0,20.0151,381.0,332.59090909,331.0,305.0,0.0,53.84615385,0.38636364,0.42857143,311.6,347.8,0.0,13.92588355,802.49121328,9.94848303,0.38745682,7.30296743,6.77794041,25.67636554,19.46266164,16.74755353,,,,19.41147848,,,,14.69912466,12.77538699,1.3939136,14.06927962,46.66248771,1.60943791,5.03318418,0.14285714,0.57142857,0.21428571,0.07142857,0.0,0.05677519,,0.05677519,,13.63636364,0.0,0.7581599539290472,14817.493065306018,11234.029859736387,8382.08385034062,0.1823215567939544,0.5158723255575862,0.7866648394302667,0.0208564974683674,0.6908450261780104,923.6598,1229.2857142857142,1337.0,967.035849042492,749.0563396701211,493.1717850037749,0.6583907763479635,634.1544802032898,1059.3256345430332,0.4481428571428571,0.770625,1.7195967484858146,2955.049052205503,33.561930473651614,0.5756181615451382,0.4540443373466646,1533.067711876441,5.0
d4n6,Breathing,0,90.25356391484722,943.7464009687346,54.74725815,0.27972935,0.43306233,0.56693767,0.44105253,0.55894747,1.75733477,0.0,2.60291166,400.72809772,3.9593213,0.08924058,0.0621745,0.44002079,0.55997921,1.15059008,1.10870378,54.36046512,0.06530958,1.70765337,0.56475029,7.33333333,0.3,47.25,2.84560885,,,,0.99262393,-2.72861655,0.10908018,-0.33614973,-0.89319523,0.01403906,1.03130825,-0.80856802,2.299564,1.79941206,3.05249388,0.0,36.3237,400.0,333.15909091,333.0,288.0,0.0,47.5,0.29545455,0.33333333,304.6,355.8,0.0,20.71399931,1787.93281007,14.78668926,0.38418515,9.75289945,11.15902368,38.48844587,25.56086411,28.7750359,,,,29.73131086,,,,19.34524259,21.82345643,1.43532451,20.9115365,53.98733207,1.44691898,5.12409327,0.23809524,0.52380952,0.14285714,0.0952381,54.6875,0.11564329,,0.05033371,,31.81818182,0.0,0.1623007976785493,33515.18651629806,5439.541505940535,5528.558336102989,0.4054651081081645,0.3303773635382513,0.5350485395318563,0.0054067914430987,0.1843060004781257,385.476,2320.0,2091.5,1241.3126117139066,1071.1062816857468,166.43517256477594,0.1553862351575738,766.4754834087432,1514.7730303029998,0.8880000000000001,1.5264000000000002,1.718918918918919,5656.790195194616,14.365007595205316,0.6153966289252669,0.6448563578421032,2427.112167222705,1.0
d4n6,Counting1,1,88.24803786080831,2110.605403829376,46.3693115,0.29202461,0.57470068,0.42529932,0.53468694,0.46531306,2.39501917,0.43180524,2.46302846,331.70216405,3.86708832,0.07551001,0.05625685,0.54036401,0.45963599,1.26652778,1.18682666,46.49681529,0.05925987,1.82929423,0.50147935,7.16666667,0.25,44.0,2.29888379,,,,1.00953763,-2.82582299,0.09884,-0.32811919,-1.19524604,0.00076349,0.18168332,-0.81781234,1.84361019,1.55304937,1.69047852,0.50372576,34.0998,380.0,340.02325581,345.0,297.0,0.0,55.0,0.25581395,0.3,313.8,366.2,0.50372576,19.12863722,1445.83325345,13.66940003,0.40600424,10.37821358,8.92789544,33.66812131,24.6189016,22.96632484,,,,25.67515788,,,,18.89176584,17.42353859,1.34223665,19.33145091,46.6287916,1.32175584,5.05417173,0.19512195,0.51219512,0.26829268,0.02439024,31.25,0.1181701,,0.05891024,,25.58139535,0.0,0.602965968077757,27720.058868423097,16714.252130771147,9886.130683974314,0.4054651081081645,0.5011662011527747,0.7211742189360104,0.0095160911064733,0.5631468079861967,1142.3433,2172.5,2028.5,1566.7509906384826,1356.6956794604553,728.2006362718088,0.5367457472566045,1088.783572004403,1918.657429905957,1.02975,1.0152,0.9858703568827384,4688.048994503584,16.61123701983311,0.8366750440672341,0.5116555955461337,2284.988042425892,3.0
d4n6,Counting2,0,91.9330142654756,1649.238462772311,50.63700906,0.28333946,0.56350105,0.43649895,0.48000924,0.51999076,1.76336108,0.0,2.56322823,318.79619369,3.78066442,0.07150264,0.05195273,0.49103949,0.50896051,1.19766928,1.21010451,50.64935065,0.06069635,1.86742027,0.54827945,7.33333333,0.39534884,32.5,3.35180172,,,,0.86854594,-2.80187166,0.07649226,-0.49768436,0.11206128,0.00062372,0.10045742,0.41361526,1.4725125,1.46986012,1.14541646,0.0,25.2042,369.0,326.36363636,329.5,284.0,0.0,46.51162791,0.36363636,0.41176471,304.6,347.2,0.0,16.95548207,1184.9344112,12.13049661,0.39013303,9.10651258,8.01486714,31.09323136,21.54222989,22.42144884,,,,23.33586013,,,,16.53777857,16.83685635,1.37630178,17.15511282,50.65842387,1.38629436,5.01602764,0.28571429,0.5,0.16666667,0.04761905,78.125,0.11070332,,0.05000696,,22.72727273,0.0,0.1798561656552468,36664.60395275161,6594.355082210111,4478.810752196523,0.1823215567939544,0.3647719525698444,0.4922309101838034,0.017118039017798,0.1947073684210526,388.4412,1776.571428571429,1995.0,874.4833712922542,649.8281952434301,646.2537335251828,0.994499374227817,648.043428879798,918.9958469256904,0.9557142857142856,0.79325,0.8300074738415546,7250.592911196483,17.56761308306651,0.7988344893888857,0.4633804567159928,2807.5312675109194,4.0
d4n6,Counting2,1,87.15450831072312,890.0404517750657,48.89907079,0.33142718,0.39325277,0.60674723,0.52719621,0.47280379,1.98322978,0.70830334,4.27626712,814.82797441,3.92893738,0.10015363,0.04518388,0.52024965,0.47975035,1.80629062,0.8268087,48.98373984,0.01974991,1.27146473,0.85689733,7.0,0.35897436,52.25,1.71965694,,,,0.64194255,-3.9246065,0.09463404,-0.56436606,-0.02912314,0.00020362,0.0242107,0.63427419,1.92729051,1.96344561,0.56171066,0.0,33.3585,402.0,344.42857143,352.5,275.0,0.14285714,58.97435897,0.35714286,0.64285714,307.0,375.0,0.76408922,15.56261938,1667.12158483,11.13977164,0.23384882,6.98659431,8.67827748,47.63663916,34.58814372,32.7553004,,,,34.49577058,,,,24.95147477,23.96061564,2.2165787,15.75401614,49.06922393,1.44691898,5.10660314,0.425,0.4,0.075,0.1,109.375,0.02304816,,0.00329825,,19.04761905,0.0,0.1975156825011391,36185.19719474528,7147.14392035842,4095.363836852861,0.4054651081081645,0.5955902970582135,0.8815799947174081,0.0093129630760188,0.6324853211009174,1654.5816,2889.5,2616.0,2547.325394735951,1928.9577496669024,1484.0875984927577,0.7693727862878457,1720.958163349708,2727.958210823619,0.989,1.5807999999999998,1.5983822042467135,4436.3641792518765,12.357952623689703,0.7652673085885047,0.5298189857567005,2221.887820702645,6.0
d4n6,Counting3,0,86.68147969749754,1113.8215447347147,48.58133773,0.19990335,0.58188467,0.41811533,0.5093479,0.4906521,1.70932194,0.42237016,2.01692682,249.83075804,3.88122139,0.06993001,0.06198766,0.52366656,0.47633344,1.12850597,1.32580483,48.56733524,,1.95652543,,5.25,0.31707317,40.5,3.91090624,,,,1.02710808,,0.08809652,-0.32828247,-0.7612198,0.00151703,0.19237331,-0.19702885,1.68441009,1.42737241,1.49686333,0.0,30.3933,393.0,346.07142857,345.0,308.0,0.0,53.65853659,0.28571429,0.15384615,320.0,372.4,0.50648821,21.45215891,1493.65836673,15.35343769,0.49580381,11.71484101,9.93038267,30.96676031,22.10054747,21.69115132,,,,24.20077892,,,,17.68716623,16.86888475,1.1281279,21.7130398,48.55687469,0.77318989,5.04101058,0.2,0.55,0.225,0.025,54.6875,0.04105082,,0.04105082,,33.33333333,0.0,0.0717525850761725,35979.947894598336,2581.6542723434213,2725.541481818139,0.0588915178281919,0.2894397716274435,0.2882310454404848,0.0019572909437608,0.023654017094017,41.5128,1847.6,1755.0,532.5356795558397,313.7065374943064,688.145194223816,2.1935953254920784,534.7689220588646,443.648039929552,0.8762000000000001,1.1178333333333337,1.2757741763676482,5921.800620068809,15.317061758421833,0.8596716453085035,0.5195629507705115,2026.4393880755129,2.0
d4n6,Counting3,1,85.61343617403868,499.1148213819771,53.1533864,0.33654539,0.48387716,0.51612284,0.51381713,0.48618287,1.85454032,0.0,2.67887876,405.97231471,3.93313366,0.08250987,0.05647041,0.51014942,0.48985058,1.2373569,1.03878101,52.85234899,0.06945126,1.73428418,1.0,5.85714286,0.39473684,50.0,2.58728354,,,,0.914704,-2.66713002,0.09136471,-0.34948548,-0.84435663,0.0066568,0.59512651,-0.45988601,2.14617316,1.78929751,2.37103797,0.0,32.6172,405.0,350.04878049,357.0,305.0,0.0,52.63157895,0.3902439,0.46666667,318.0,373.0,0.0,19.7673974,1683.30785258,14.14263422,0.3732905,9.84690502,10.16971371,37.8864024,27.15736666,26.41698172,,,,28.88247844,,,,20.42650365,20.01599361,1.4611169,20.00070512,52.57330336,1.44691898,4.70499377,0.15384615,0.53846154,0.23076923,0.07692308,0.0,0.06945126,,,,29.26829268,0.0,0.6649179916285419,25967.62230980114,17266.339273601494,15304.294599747103,0.2876820724517808,0.6457700603191676,0.92994118979239,0.0074626858850369,0.8327056720098643,1350.6486,2023.2,1622.0,1881.457015187964,1468.5994461844705,1121.2560219087643,0.7634866163281419,1306.52198603774,2076.9132544876943,0.7514000000000001,1.1901666666666666,1.5839322154201043,4043.65207060736,15.10063201500261,0.6536591863272445,0.5665438064831312,2357.6299984958127,4.0
d4n6,Math,0,89.24991438874231,269.1744612112462,53.2209297,0.2451514,0.52636243,0.47363757,0.39414666,0.60585334,1.79335948,0.0,2.49411931,319.4384015,3.81802257,0.07373103,0.05337117,0.41248961,0.58751039,1.21333628,1.21547603,52.9209622,0.06697833,1.88494315,0.67070488,4.77777778,0.33333333,43.0,2.67635768,,,,1.00953763,-2.70338609,0.09184248,-0.31565072,-1.09280899,0.00149701,0.23921882,-0.77656717,1.85147242,1.51460393,1.8273382,0.0,31.1346,387.0,336.44186047,339.0,297.0,0.0,47.61904762,0.30232558,0.35714286,309.4,357.6,0.0,17.95629615,1291.37526247,12.8378614,0.40094313,9.32345587,8.84417957,32.01915803,20.10197992,24.92261792,,,,24.80620345,,,,15.6687017,18.69968444,1.38147663,18.1554777,52.64561835,1.25276297,4.99010458,0.2195122,0.48780488,0.2195122,0.07317073,62.5,0.0998626,,0.03288427,,27.90697674,0.0,0.6809347799150364,32204.20961505447,21928.96638656481,15871.50057949685,0.2876820724517808,0.1990503333591657,0.3447735973321261,0.0229171602380817,0.2980572580645161,517.4273999999999,1852.2,1736.0,638.589656978564,508.7675877385796,114.04797966937736,0.2241651835100366,368.6810274478469,719.5060226757429,1.1236000000000002,0.7321666666666666,0.6516257268304259,5258.792996441368,15.891317798575082,0.7600324393248099,0.4222855651573883,3049.244407457296,4.0
d4n6,Math,1,89.93646275857368,185.5583706008238,53.72352719,0.30324294,0.56523689,0.43476311,0.65229133,0.34770867,1.89771533,0.58059693,2.3645302,281.84081898,3.77877319,0.06841928,0.05284291,0.63904882,0.36095118,1.26909081,1.11773327,53.79061372,0.0673993,1.8008306,0.62817673,6.28571429,0.35714286,38.75,2.24128844,,,,0.99262393,-2.69712064,0.08787447,-0.37760146,-0.99064473,0.00107157,0.26521101,-0.94160959,1.89233065,1.64053141,2.0572078,0.0,28.9107,382.0,333.84090909,329.0,300.0,0.0,50.0,0.34090909,0.4,311.0,355.0,0.70830334,17.64112531,1179.78556702,12.60242642,0.42291699,9.48934239,8.32237375,29.79881786,24.06688263,17.57141732,,,,22.84115338,,,,18.29292839,13.74802916,1.29476737,17.82252236,53.84914544,1.22377543,4.92511855,0.21428571,0.57142857,0.11904762,0.0952381,0.0,0.10729353,,0.03989423,,18.18181818,2.27272727,0.2210452123683509,37706.01566758372,8334.734240805412,7330.210518108241,0.2231435513142097,0.6136800112681627,1.010501386336513,0.0174862851588219,0.236647012647187,271.3158,1490.5,1146.5,1506.152316334573,1190.4355715451384,506.1412352298516,0.4251731444591329,914.6900567951966,1683.5301304105014,0.935,0.6774285714285714,0.7245225362872422,8007.952494810794,23.33549294132317,0.7606880247422205,0.4013817692866242,1908.074876685797,5.0
d4n6,Reading,0,91.52989026966333,2915.1254703107456,53.9718537,0.45014866,0.55003754,0.44996246,0.5099714,0.4900286,1.36310243,0.58892373,3.16348327,421.08010273,3.74823281,0.07520299,0.04491076,0.5136214,0.4863786,1.54943834,1.06266082,53.77969762,0.06106266,1.61195606,0.71789465,5.5,0.30952381,41.25,2.71630893,,,,0.74446795,-2.79585476,0.10108636,-0.29051603,-1.22554055,0.00562911,0.53583881,-0.83586439,2.45935486,1.96417588,2.36380371,0.51700321,33.3585,369.0,327.86363636,330.0,291.0,0.0,45.23809524,0.29545455,0.46153846,302.2,349.4,0.76221052,14.72460368,1099.67082706,10.51898037,0.31610725,7.81329758,7.06685759,33.27661842,23.7635926,23.29431261,,,,24.656327,,,,17.68835708,17.21286548,1.67449852,14.8760847,53.58993179,0.96940056,4.9705731,0.19047619,0.5952381,0.16666667,0.04761905,54.6875,0.08505797,,0.02399531,,15.90909091,0.0,0.8637370961505713,26898.850422683667,23233.534953877355,16274.476435421246,0.1823215567939544,0.4675179210955162,0.5675995643965276,0.0122950808376389,0.4893412921348314,696.822,1409.7142857142858,1424.0,800.1532144949907,619.7582458776433,696.1591241881962,1.12327529132325,659.0666921957935,876.4705167127224,0.6280000000000001,0.8207500000000001,1.3069267515923566,5317.400028154741,21.783332792258168,0.7648652162641013,0.4878310971332451,4474.354460072306,7.0
d4n6,Reading,1,90.2200364085832,1217.5948752185395,53.90436611,0.324103,0.43778847,0.56221153,0.46729051,0.53270949,2.14237439,0.0,2.46033396,376.47882785,3.97849893,0.09055302,0.06540791,0.46309748,0.53690252,1.4175315,1.14907837,53.42465753,,1.76236113,,8.8,0.27906977,48.5,2.53169729,,,,1.24077991,,0.11023885,-0.64374157,0.51453141,0.00041983,0.06825608,0.6540605,1.5303054,1.66840522,0.96075071,0.0,36.3237,408.0,332.72727273,329.5,283.0,0.0,48.8372093,0.25,0.33333333,304.2,359.4,0.0,21.76299398,1868.65367518,15.54864121,0.40644889,10.30256556,11.67516697,38.25485008,26.15049939,27.92104827,,,,30.12945992,,,,19.87449968,21.39970164,1.38443543,21.98909928,52.98816093,1.2039728,5.23215889,0.30952381,0.5,0.0952381,0.0952381,0.0,0.02934626,,0.02934626,,27.27272727,0.0,0.472591594858279,25978.503654200416,12277.222473970203,8709.855856215494,0.2231435513142097,0.4606766070253356,0.6662012219810798,0.011774495356353,0.5727808695652173,1152.7215,1998.6666666666667,2012.5,1331.5141756661849,1018.1742237947296,811.6906943739922,0.7972021638387442,920.7389785746376,1439.915796149205,1.0416666666666667,0.9072857142857144,0.8709942857142857,4322.425404800523,16.312153784565602,0.8464985748236673,0.4236554776917391,2278.758523055281,6.0
d4n6,Relax,0,79.33605810109282,342.93555539039687,54.20782754,0.42618989,0.54278101,0.45721899,0.34198767,0.65801233,1.52774227,0.0,1.69041951,135.26274658,3.57837291,0.04392434,0.04376787,0.394231,0.605769,1.22629,1.56999768,54.24063116,0.05313932,1.88763922,0.87811358,2.92307692,0.54054054,23.5,2.6330332,,,,1.10482684,-2.93483805,0.04832464,-0.02109067,-1.70183333,0.00102797,0.11421849,-0.72299729,1.78340112,1.23965409,1.13538619,0.0,18.5325,408.0,378.10526316,383.5,340.0,0.08333333,35.13513514,0.5,0.75,362.0,388.6,0.0,16.54886295,743.70860085,11.83393603,0.59156913,8.74007373,8.02167203,20.00431635,11.69846661,16.22709314,,,,16.60802391,,,,10.32576898,12.79972214,1.00357493,16.73571283,54.27171367,2.2512918,4.71464692,0.05555556,0.38888889,0.22222222,0.33333333,46.875,0.06051532,,0.007376,,23.68421053,0.0,0.0680333769887279,33672.13865126135,2290.829302877982,2122.4169504106944,0.1541506798272587,0.1000214582020403,0.101497897356579,0.014828095505311,0.062969544198895,91.1799,1458.125,1448.0,147.99662158306182,99.41483553177324,180.71389516238617,1.8177759304810148,145.8437887408501,140.5938087101244,0.5395000000000001,0.862,1.5977757182576455,9752.620027782612,20.89901010645809,0.6689750252574717,0.6222900944420229,763.2570954996818,3.0
d4n6,Relax,1,82.22121223231572,1030.7667147384832,48.6163811,0.29930717,0.66371921,0.33628079,0.30736969,0.69263031,2.01792608,0.0,1.58472767,122.90400532,3.57926815,0.04403972,0.04676931,0.40889319,0.59110681,0.96981884,1.49714057,48.60335196,0.0212215,1.86792538,1.0,4.875,0.54054054,20.0,4.63047438,,,,1.2197082,-3.85274056,0.04847738,-0.21102037,-0.45502972,2.71420551e-05,0.00565392,0.33718027,1.08337852,0.98110502,0.3539125,0.0,17.7912,397.0,365.15384615,367.0,337.0,0.0,35.13513514,0.51282051,0.7,351.0,377.4,0.0,17.07799446,745.24323717,12.23479694,0.63102325,9.97022595,7.09682076,19.38882118,10.74934315,16.13623279,,,,16.08127133,,,,10.36710624,12.46480793,0.94163699,17.30261576,48.59175434,2.30258509,4.82386376,0.08108108,0.56756757,0.16216216,0.18918919,39.0625,0.0212215,,,,20.51282051,0.0,0.0937517437296253,33919.117894261646,3179.976448357766,5816.775329900505,0.0487275033926937,0.1178412397002069,0.1391054381199988,0.0265857613218972,0.0470044914134742,71.1648,1473.857142857143,1514.0,205.02154358343256,149.40599050908233,194.95675344620847,1.3048790934146457,173.68115285529072,211.29197807773016,0.4695714285714286,0.991875,2.1122984484332217,9965.051243976995,20.3589661674086,0.698194494312743,0.6774423899159978,6495.205260239407,1.0
d4n6,Relax,2,82.43052956108265,1221.816392522477,49.234831,0.11925748,0.61892655,0.38107345,0.50828458,0.49171542,2.16198297,,2.05587194,202.51820437,3.67393996,0.05254021,0.04591094,0.52945627,0.47054373,0.8231211,1.37509458,49.23371648,0.01444773,1.81158021,1.0,4.33333333,0.54054054,24.5,3.18773691,,,,0.94866194,-4.2372181,0.05718017,-0.38877301,-0.50887971,0.0001661,0.06857817,-0.20604713,1.12579759,0.99775878,1.15114873,,20.7564,407.0,364.12820513,363.0,326.0,0.0,43.24324324,0.51282051,0.9,348.6,380.0,,16.71746644,926.76548048,11.97876262,0.48641162,9.42466574,7.39521394,24.62680195,17.55745176,17.26891026,,,,19.13137336,,,,14.09057197,13.28353211,1.1443943,16.94052856,49.23375953,,4.90707177,0.21621622,0.37837838,0.18918919,0.21621622,39.0625,0.01444773,,,,20.51282051,0.0,0.0579810533252324,36906.59185322043,2139.883070294164,2266.8323825604534,0.2231435513142097,0.0532390627232243,0.0824036542121665,0.0256013893136533,0.0307196331521739,45.2193,1498.0,1472.0,123.44067400982549,97.56331277688348,56.587984590370425,0.5800129472825599,79.75211595939007,137.9753601191169,0.4735,1.1652857142857145,2.461004676421783,9598.41063061562,20.169649681724724,0.6743861955368118,0.6734553716621717,30.757388609550706,6.0
d4n6,Relax,3,83.77816726667285,1536.971410110393,52.95705134,0.30663361,0.66447993,0.33552007,0.2047219,0.7952781,1.92448729,0.0,1.6428955,133.11639424,3.60163327,0.047228,0.048106,0.32925724,0.67074276,0.90493079,1.28729733,53.10834813,0.02607162,1.82289353,0.72904855,5.0,0.5,23.25,2.38672455,,,,1.19743382,-3.64690808,0.04587511,0.0,-0.08356293,4.5856595e-05,0.00381364,1.04104991,0.82826846,0.73108117,0.19437457,0.0,16.3086,395.0,358.275,355.5,328.0,0.0,26.31578947,0.475,0.57894737,344.8,372.2,0.0,17.23517572,784.62684348,12.3296763,0.60868144,10.06426717,7.15155485,20.25636969,9.16523846,18.06429951,,,,16.92061025,,,,9.62525506,13.73797026,0.98174864,17.43679544,53.26194585,1.32175584,4.95305591,0.05263158,0.55263158,0.15789474,0.23684211,62.5,0.03576115,,0.00968954,,20.0,0.0,0.0607432310590766,35781.3883109497,2173.477137786562,2008.453608089271,0.1823215567939544,0.0266419894069164,0.0395313843439692,0.0271913294961778,0.0342138461538461,48.9258,1436.0,1430.0,56.76706791793989,43.764711812143815,31.81168548400624,0.7268798117660434,38.25789678833203,61.89264899808377,0.4554285714285714,0.994875,2.1844808657465493,10924.475675894091,20.809048862802044,0.691364066511029,0.6866290106734495,9.721213632720486,18.0
d4n6,Relax,4,85.99981260666553,1071.958509808168,48.99255811,0.20201095,0.60717723,0.39282277,0.48989292,0.51010708,1.92729379,0.0,1.61176222,100.32541403,3.380919,0.03670501,0.03863952,0.52249858,0.47750142,0.7744429,1.47245873,49.00221729,0.01457752,1.92720829,1.0,4.1,0.475,16.0,4.41513016,,,,1.176048,-4.2282744,0.03418098,-0.19776886,-1.85034284,0.00054605,0.12699612,-1.14112253,1.36094891,0.93091384,1.42286816,0.76113061,11.8608,376.0,348.97560976,347.0,329.0,0.0,45.0,0.43902439,0.73684211,339.0,358.0,0.0,13.48425007,472.00749398,9.65492766,0.62043891,7.52431955,6.05212402,15.56144768,10.89182312,11.11426304,,,,12.8091526,,,,9.36074771,8.94860459,0.94993437,13.65412965,49.01269164,1.94591015,4.58256572,0.0,0.51282051,0.28205128,0.20512821,31.25,0.01457752,,,,9.75609756,0.0,0.047143056297803,37731.17631630784,1778.7629692620324,1969.207275726617,0.1823215567939544,0.0732686835886953,0.1139319109186181,0.0309561738195762,0.0754848563968668,115.6428,1541.0,1532.0,175.56907472559055,135.09508996752376,85.11942590658526,0.6300704631607824,112.90704141017954,191.05330844208555,0.5305714285714286,1.011375,1.906199515347334,11483.87173734397,19.4945972667153,0.6714832908555307,0.6644924576961552,7.927543547526834,42.0
d4n6,Speaking,0,86.95185231207503,1646.5668778871234,50.47733234,0.35454131,0.35789998,0.64210002,0.4953417,0.5046583,1.4930435,0.0,3.15019945,526.17232703,3.94724185,0.08888671,0.05365565,0.48275929,0.51724071,1.5215666,1.02219233,50.42881647,0.05654852,1.57639989,0.78025926,6.0,0.26829268,44.0,2.30934236,,,,0.89871957,-2.87265617,0.09841212,-0.3492113,-1.10574771,0.00602938,0.79994929,-1.53407032,2.54707432,2.05870702,3.23875251,0.0,34.0998,401.0,345.0952381,346.5,285.0,0.0,58.53658537,0.23809524,0.36363636,315.4,373.4,0.0,18.51630791,1738.88853051,13.25537167,0.31744022,7.93016393,10.62191132,41.75706454,29.38883726,29.663929,,,,30.67437917,,,,21.52430319,22.27974062,1.65661423,18.74592639,50.37969206,1.73460106,5.04101058,0.35,0.525,0.1,0.025,109.375,0.07247402,,0.01592549,,19.04761905,2.38095238,0.7683737924249052,24809.162210762224,19062.710054768017,13804.398282625314,0.2876820724517808,0.4436721685448496,0.654584444980497,0.0161244932436217,0.2616852722063037,456.6408,1890.0,1745.0,1237.1646010131392,985.7454666393348,659.2464448140772,0.6687795857297945,838.5403985497658,1394.0546079691426,0.836,0.9201666666666668,1.1006778309409888,4270.332236333911,16.376617452575772,0.5332076392045985,0.5004716614603125,2769.8257410512388,8.0
